Material,Plant,Quantity,PurchaseOrder,UnitofMeasure,EntryDate,DebitCredit
1010003,CON1,"1,088.640",4500112168,KG,3/10/2023,H
1010003,CON1,"6,531.840",4500107045,KG,3/10/2023,H
1010003,CON1,"19,595.520",4500112158,KG,3/10/2023,H
1313344,CON1,"3,000.000",4500111213,KG,3/10/2023,S
1313344,CON1,"17,000.000",4500111213,KG,3/10/2023,S
1010003,CON1,"2,177.280",4500112173,KG,3/10/2023,S
1010003,CON1,"10,886.400",4500112173,KG,3/10/2023,S
1010003,CON1,"6,531.840",4500112173,KG,3/10/2023,S
1313253,CON1,"9,072.000",4500112709,KG,3/10/2023,S
1313253,CON1,"7,257.600",4500112709,KG,3/10/2023,S
1313253,CON1,226.800,4500112709,KG,3/10/2023,S
1313253,CON1,680.400,4500112709,KG,3/10/2023,S
1313253,CON1,907.200,4500112709,KG,3/10/2023,S
1313253,CON1,"7,938.000",4800054038,KG,3/11/2023,H
1313254,CON1,"7,257.600",4800054038,KG,3/11/2023,H
1313254,CON1,"1,814.400",4800054038,KG,3/11/2023,H
1010003,CON1,453.600,4800054059,KG,3/11/2023,H
1313253,CON1,"2,721.600",4800054324,KG,3/11/2023,H
1313254,CON1,"2,721.600",4800054324,KG,3/11/2023,H
1313255,CON1,907.200,4800054324,KG,3/11/2023,H
1313253,CON1,907.200,4800054324,KG,3/11/2023,H
1010033,CON1,"14,152.320",4800054287,KG,3/11/2023,H
1010003,CON1,"9,797.760",4800054586,KG,3/11/2023,H
1010003,CON1,"8,709.120",4800054586,KG,3/11/2023,H
1010333,CON1,"16,329.600",4800054039,KG,3/11/2023,H
1010033,CON1,"17,418.240",4500111043,KG,3/11/2023,S
1010033,CON1,"3,810.240",4500111044,KG,3/11/2023,S
1010033,CON1,"13,608.000",4500111044,KG,3/11/2023,S
1111089,CON1,"13,790.400",,KG,3/12/2023,H
1111089,CON1,"4,705.600",,KG,3/12/2023,H
1111089,CON1,"2,176.000",,KG,3/12/2023,H
1111089,CON1,"11,002.400",,KG,3/12/2023,H
1111089,CON1,"4,229.600",,KG,3/12/2023,H
1111089,CON1,"1,088.000",,KG,3/12/2023,H
1010003,CON1,"19,595.520",4500112175,KG,3/12/2023,S
1010033,CON1,"17,418.240",4500111045,KG,3/12/2023,S
1010033,CON1,"17,418.240",4500111046,KG,3/12/2023,S
1111089,CON1,"2,176.000",4800054501,KG,3/12/2023,S
1111089,CON1,"11,002.400",4800054501,KG,3/12/2023,S
1111089,CON1,"4,229.600",4800054501,KG,3/12/2023,S
1111089,CON1,"1,088.000",4800054501,KG,3/12/2023,S
1111089,CON1,"13,790.400",4800054502,KG,3/12/2023,S
1111089,CON1,"4,705.600",4800054502,KG,3/12/2023,S
1010003,CON1,"5,443.200",4800054585,KG,3/13/2023,H
1010003,CON1,"1,088.640",4800054585,KG,3/13/2023,H
1010003,CON1,"3,265.920",4800054585,KG,3/13/2023,H
1010003,CON1,"2,177.280",4800054585,KG,3/13/2023,H
1111089,CON1,"10,213.600",4800054503,KG,3/13/2023,H
1111089,CON1,"10,213.600",4800054503,KG,3/13/2023,S
1111089,CON1,"8,282.400",4800054503,KG,3/13/2023,H
1111089,CON1,"8,282.400",4800054503,KG,3/13/2023,S
1010004,CON1,"8,505.000",4800054570,KG,3/13/2023,H
1010004,CON1,"2,835.000",4800054570,KG,3/13/2023,H
1010004,CON1,945.000,4800054570,KG,3/13/2023,H
1010038,CON1,"1,904.000",4800054570,KG,3/13/2023,H
1313253,CON1,907.200,4500112709,KG,3/13/2023,S
1313254,CON1,"18,144.000",4500112719,KG,3/13/2023,S
1010003,CON1,"5,443.200",4800054584,KG,3/14/2023,H
1010003,CON1,"9,797.760",4800054584,KG,3/14/2023,H
1010003,CON1,"3,265.920",4800054584,KG,3/14/2023,H
1111089,CON1,"2,720.000",4800054504,KG,3/14/2023,H
1111089,CON1,"2,720.000",4800054504,KG,3/14/2023,S
1111089,CON1,"6,120.000",4800054504,KG,3/14/2023,H
1111089,CON1,"6,120.000",4800054504,KG,3/14/2023,S
1010027,CON1,"8,166.000",4800054571,KG,3/14/2023,H
1010027,CON1,"4,899.600",4800054571,KG,3/14/2023,H
1313096,CON1,"1,814.400",4800054325,KG,3/14/2023,H
1313253,CON1,"8,164.800",4800054325,KG,3/14/2023,H
1313254,CON1,"1,814.400",4800054325,KG,3/14/2023,H
1313255,CON1,"1,814.400",4800054325,KG,3/14/2023,H
1010003,CON1,"3,265.920",4500112177,KG,3/14/2023,S
1010003,CON1,"11,975.040",4500112177,KG,3/14/2023,S
1010003,CON1,"1,088.640",4500112177,KG,3/14/2023,S
1010027,CON1,"22,864.800",4500113985,KG,3/14/2023,S
1010003,CON1,"2,177.280",4800054745,KG,3/15/2023,H
1010003,CON1,"1,632.960",4800054745,KG,3/15/2023,H
1313253,CON1,"2,721.600",4800054249,KG,3/15/2023,H
1313253,CON1,680.400,4800054249,KG,3/15/2023,H
1313253,CON1,"1,814.400",4800054249,KG,3/15/2023,H
1313254,CON1,"12,474.000",4800054249,KG,3/15/2023,H
1010003,CON1,"1,088.640",4800054745,KG,3/15/2023,H
1010003,CON1,544.320,4800054745,KG,3/15/2023,H
1010003,CON1,"3,265.920",4800054745,KG,3/15/2023,H
1010003,CON1,"4,354.560",4800054745,KG,3/15/2023,H
1111089,CON1,"10,213.600",4800054503,KG,3/15/2023,S
1111089,CON1,"10,213.600",4800054503,KG,3/15/2023,H
1111089,CON1,"8,282.400",4800054503,KG,3/15/2023,S
1111089,CON1,"8,282.400",4800054503,KG,3/15/2023,H
1111089,CON1,"2,720.000",4800054504,KG,3/15/2023,S
1111089,CON1,"2,720.000",4800054504,KG,3/15/2023,H
1111089,CON1,"6,120.000",4800054504,KG,3/15/2023,S
1111089,CON1,"6,120.000",4800054504,KG,3/15/2023,H
1111089,CON1,"18,496.000",4800054503,KG,3/15/2023,H
1111089,CON1,"8,840.000",4800054504,KG,3/15/2023,H
1010027,CON1,"17,965.200",4800054572,KG,3/15/2023,H
1313254,CON1,"17,236.800",4500112720,KG,3/15/2023,S
1313254,CON1,476.280,4500112720,KG,3/15/2023,S
1313254,CON1,430.920,4500112720,KG,3/15/2023,S
1010333,CON1,"2,721.600",4500107301,KG,3/15/2023,S
1010333,CON1,"19,051.200",4500107301,KG,3/15/2023,S
1010333,CON1,"1,088.640",4500097897,KG,3/15/2023,S
1010333,CON1,"10,342.080",4500097897,KG,3/15/2023,S
1010027,CON1,"22,864.800",4500113986,KG,3/15/2023,S
1010333,CON1,"1,088.640",4500107303,KG,3/15/2023,S
1010333,CON1,"18,506.880",4500107303,KG,3/15/2023,S
1010333,CON1,"2,177.280",4500107303,KG,3/15/2023,S
1010333,CON1,"12,519.360",4500107302,KG,3/15/2023,S
1010333,CON1,"9,253.440",4500107302,KG,3/15/2023,S
1010003,CON1,"2,177.280",4800054746,KG,3/16/2023,H
1010003,CON1,"8,709.120",4800054746,KG,3/16/2023,H
1010003,CON1,"7,620.480",4800054746,KG,3/16/2023,H
1010003,CON1,"2,177.280",4800054749,KG,3/16/2023,H
1010003,CON1,"10,886.400",4800054749,KG,3/16/2023,H
1010003,CON1,"5,443.200",4800054749,KG,3/16/2023,H
1313253,CON1,"6,350.400",4800054327,KG,3/16/2023,H
1313254,CON1,907.200,4800054327,KG,3/16/2023,H
1010033,CON1,"14,152.320",4800054289,KG,3/16/2023,H
1010027,CON1,"17,965.200",4800054573,KG,3/16/2023,H
1010333,CON1,272.160,4500107304,KG,3/16/2023,S
1010333,CON1,"1,088.640",4500107304,KG,3/16/2023,S
1010333,CON1,"2,721.600",4500107304,KG,3/16/2023,S
1010333,CON1,"17,418.240",4500107304,KG,3/16/2023,S
1010333,CON1,"11,975.040",4500107300,KG,3/16/2023,S
1010333,CON1,"9,797.760",4500107300,KG,3/16/2023,S
1010033,CON1,"21,772.800",4500111041,KG,3/16/2023,S
1010033,CON1,"21,772.800",4500111042,KG,3/16/2023,S
1010003,CON1,"5,443.200",4800054747,KG,3/17/2023,H
1010003,CON1,"1,088.640",4800054747,KG,3/17/2023,H
1010003,CON1,"6,531.840",4800054747,KG,3/17/2023,H
1313344,CON1,"13,000.000",4800054831,KG,3/17/2023,H
1010027,CON1,"4,899.600",4800054574,KG,3/17/2023,H
1010027,CON1,"13,065.600",4800054574,KG,3/17/2023,H
1010033,CON1,"1,088.640",4800054057,KG,3/17/2023,H
1010033,CON1,"1,632.960",4800054057,KG,3/17/2023,H
1010033,CON1,544.320,4800054057,KG,3/17/2023,H
1313253,CON1,"18,144.000",4500112712,KG,3/17/2023,S
1010003,CON1,"5,443.200",4500115317,KG,3/17/2023,S
1010003,CON1,"3,265.920",4500115317,KG,3/17/2023,S
1010003,CON1,"4,354.560",4500115317,KG,3/17/2023,S
1010003,CON1,"1,088.640",4500115317,KG,3/17/2023,S
1111164,CON1,"1,134.000",4800054538,KG,3/18/2023,H
1313253,CON1,453.600,4800054538,KG,3/18/2023,H
1313253,CON1,"6,350.400",4800054538,KG,3/18/2023,H
1313254,CON1,453.600,4800054538,KG,3/18/2023,H
1313254,CON1,"8,164.800",4800054538,KG,3/18/2023,H
1010033,CON1,"8,164.800",4800054057,KG,3/18/2023,H
1010033,CON1,544.320,4800054057,KG,3/18/2023,H
1010033,CON1,"2,721.600",4800054057,KG,3/18/2023,H
1010003,CON1,"11,975.040",4800055020,KG,3/18/2023,H
1010003,CON1,"6,531.840",4800055020,KG,3/18/2023,H
1313253,CON1,907.200,4800054498,KG,3/18/2023,H
1313254,CON1,"4,536.000",4800054498,KG,3/18/2023,H
1010003,CON1,"9,797.760",4800054748,KG,3/18/2023,H
1010003,CON1,"3,265.920",4800054748,KG,3/18/2023,H
1010003,CON1,"5,443.200",4800054748,KG,3/18/2023,H
1010033,CON1,"4,354.560",4500111045,KG,3/18/2023,S
1010033,CON1,"4,354.560",4500111043,KG,3/18/2023,S
1010033,CON1,"4,354.560",4500111044,KG,3/18/2023,S
1010033,CON1,"4,354.560",4500111046,KG,3/18/2023,S
1010003,CON1,"3,265.920",4500115315,KG,3/18/2023,S
1010003,CON1,"16,329.600",4500115315,KG,3/18/2023,S
1010004,CON1,"11,340.000",4500113984,KG,3/18/2023,S
1313253,CON1,907.200,4500112713,KG,3/18/2023,S
1313253,CON1,"5,397.840",4500112713,KG,3/18/2023,S
1313253,CON1,"11,838.960",4500112713,KG,3/18/2023,S
1010003,CON1,"2,177.280",4500115316,KG,3/19/2023,S
1010003,CON1,"4,354.560",4500115316,KG,3/19/2023,S
1010003,CON1,"7,620.480",4500115316,KG,3/19/2023,S
1010003,CON1,"1,088.640",4500115316,KG,3/19/2023,S
1010003,CON1,"5,443.200",4500115314,KG,3/19/2023,S
1010003,CON1,"8,709.120",4500115314,KG,3/19/2023,S
1010003,CON1,"18,506.880",4800055021,KG,3/20/2023,H
1313344,CON1,"13,000.000",4800054832,KG,3/20/2023,H
1313096,CON1,907.200,4800054542,KG,3/20/2023,H
1313253,CON1,"4,536.000",4800054542,KG,3/20/2023,H
1313254,CON1,"1,814.400",4800054542,KG,3/20/2023,H
1313255,CON1,907.200,4800054542,KG,3/20/2023,H
1010033,CON1,"14,152.320",4800054288,KG,3/20/2023,H
1010333,CON1,"1,451.520",4800055156,KG,3/20/2023,H
1010033,CON1,"17,418.240",4500111047,KG,3/20/2023,S
1313253,CON1,907.200,4500112709,KG,3/20/2023,H
1010003,CON1,"7,620.480",4800055022,KG,3/21/2023,H
1010003,CON1,"1,088.640",4800055022,KG,3/21/2023,H
1010003,CON1,"9,797.760",4800055022,KG,3/21/2023,H
1010038,CON1,210.000,,KG,3/21/2023,S
1010038,CON1,"2,856.000",4800054570,KG,3/21/2023,H
1010027,CON1,"17,693.000",4800054987,KG,3/21/2023,H
1010027,CON1,272.200,4800054987,KG,3/21/2023,H
1313253,CON1,"18,144.000",4500112714,KG,3/21/2023,S
1010027,CON1,"22,864.800",4500113988,KG,3/21/2023,S
1313254,CON1,"1,814.400",4500112721,KG,3/21/2023,S
1313254,CON1,476.280,4500112721,KG,3/21/2023,S
1313254,CON1,"15,422.400",4500112721,KG,3/21/2023,S
1313254,CON1,430.920,4500112721,KG,3/21/2023,S
1313344,CON1,"13,000.000",4800054833,KG,3/22/2023,H
1010003,CON1,"3,265.920",4800055019,KG,3/22/2023,H
1010003,CON1,"15,240.960",4800055019,KG,3/22/2023,H
1111089,CON1,"1,088.000",4800054947,KG,3/22/2023,H
1111089,CON1,"3,264.000",4800054947,KG,3/22/2023,H
1111089,CON1,"10,716.800",4800054947,KG,3/22/2023,H
1111089,CON1,"1,251.200",4800054947,KG,3/22/2023,H
1313253,CON1,907.200,4800054543,KG,3/22/2023,H
1313254,CON1,"3,628.800",4800054543,KG,3/22/2023,H
1313255,CON1,907.200,4800054543,KG,3/22/2023,H
1010027,CON1,"17,965.200",4800054988,KG,3/22/2023,H
1010003,CON1,"1,088.640",4500115346,KG,3/22/2023,S
1010003,CON1,"6,531.840",4500115346,KG,3/22/2023,S
1010003,CON1,"3,265.920",4500115346,KG,3/22/2023,S
1010003,CON1,"5,443.200",4500115346,KG,3/22/2023,S
1010003,CON1,"1,088.640",4500115343,KG,3/22/2023,S
1010003,CON1,"4,354.560",4500115343,KG,3/22/2023,S
1010003,CON1,"2,177.280",4500115343,KG,3/22/2023,S
1010003,CON1,"10,886.400",4500115343,KG,3/22/2023,S
1010003,CON1,"3,265.920",4500115318,KG,3/22/2023,S
1010003,CON1,"5,443.200",4500115318,KG,3/22/2023,S
1010003,CON1,"2,177.280",4500115318,KG,3/22/2023,S
1010003,CON1,"6,531.840",4500115318,KG,3/22/2023,S
1010027,CON1,"22,864.800",4500113987,KG,3/22/2023,S
1010003,CON1,"4,354.560",4500115345,KG,3/22/2023,S
1010003,CON1,"5,443.200",4500115345,KG,3/22/2023,S
1010003,CON1,"1,088.640",4500115345,KG,3/22/2023,S
1010003,CON1,"6,531.840",4500115345,KG,3/22/2023,S
1010003,CON1,"7,620.480",4500115344,KG,3/22/2023,S
1010003,CON1,"6,531.840",4500115344,KG,3/22/2023,S
1010003,CON1,"1,088.640",4500115344,KG,3/22/2023,S
1010003,CON1,"4,354.560",4500115344,KG,3/22/2023,S
1010033,CON1,"17,962.560",4500111040,KG,3/22/2023,S
1010033,CON1,"3,810.240",4500111040,KG,3/22/2023,S
1010333,CON1,"16,329.600",4800054540,KG,3/23/2023,H
1010010,CON1,762.160,4800055264,KG,3/23/2023,H
1010010,CON1,"3,810.800",4800055264,KG,3/23/2023,H
1010003,CON1,"3,810.240",4800054063,KG,3/23/2023,H
1010003,CON1,"8,709.120",4800054063,KG,3/23/2023,H
1010003,CON1,"2,177.280",4800054063,KG,3/23/2023,H
1313253,CON1,"5,443.200",4800054544,KG,3/23/2023,H
1313254,CON1,"4,536.000",4800054544,KG,3/23/2023,H
1313255,CON1,907.200,4800054544,KG,3/23/2023,H
1010003,CON1,"8,709.120",,KG,3/23/2023,H
1010004,CON1,"2,835.000",4800054989,KG,3/23/2023,H
1010004,CON1,"7,560.000",4800054989,KG,3/23/2023,H
1010004,CON1,"3,780.000",4800054989,KG,3/23/2023,H
1010003,CON1,"5,443.200",4500115348,KG,3/23/2023,S
1010003,CON1,"4,354.560",4500115348,KG,3/23/2023,S
1010003,CON1,"6,531.840",4500115348,KG,3/23/2023,S
1010003,CON1,"3,265.920",4500115348,KG,3/23/2023,S
1010003,CON1,"2,177.280",4500115342,KG,3/23/2023,S
1010003,CON1,"4,354.560",4500115342,KG,3/23/2023,S
1010003,CON1,"13,063.680",4500115342,KG,3/23/2023,S
1010033,CON1,"4,354.560",4500111050,KG,3/23/2023,S
1010033,CON1,"1,088.640",4500111050,KG,3/23/2023,S
1010033,CON1,"7,620.480",4500111050,KG,3/23/2023,S
1010033,CON1,"2,177.280",4500111050,KG,3/23/2023,S
1111089,CON1,"3,264.000",4500116455,KG,3/23/2023,S
1111089,CON1,530.400,4500116455,KG,3/23/2023,S
1111089,CON1,"14,144.000",4500116455,KG,3/23/2023,S
1111089,CON1,380.800,4500116455,KG,3/23/2023,S
1111089,CON1,"14,144.000",4500116456,KG,3/23/2023,S
1111089,CON1,965.600,4500116456,KG,3/23/2023,S
1111089,CON1,"2,176.000",4500116456,KG,3/23/2023,S
1111089,CON1,"1,210.400",4500116456,KG,3/23/2023,S
1313253,CON1,"1,814.400",4800054930,KG,3/24/2023,H
1313254,CON1,"1,814.400",4800054930,KG,3/24/2023,H
1010003,CON1,"2,177.280",4800055291,KG,3/24/2023,H
1010003,CON1,"3,265.920",4800055291,KG,3/24/2023,H
1010003,CON1,"13,063.680",4800055291,KG,3/24/2023,H
1010003,CON1,"17,418.240",4800055292,KG,3/24/2023,H
1010003,CON1,"1,088.640",4800055292,KG,3/24/2023,H
1313344,CON1,"4,000.000",4800055431,KG,3/24/2023,H
1010027,CON1,"4,899.600",4800054991,KG,3/24/2023,H
1010027,CON1,"13,065.600",4800054991,KG,3/24/2023,H
1010033,CON1,"2,721.600",4800054743,KG,3/24/2023,H
1313253,CON1,"15,422.400",4500112715,KG,3/24/2023,S
1313253,CON1,"2,721.600",4500112715,KG,3/24/2023,S
1010033,CON1,"17,418.240",4500111048,KG,3/24/2023,S
1010033,CON1,"21,772.800",4500111038,KG,3/24/2023,S
1010033,CON1,"21,772.800",4500111039,KG,3/24/2023,S
1010033,CON1,"21,772.800",4500111037,KG,3/24/2023,S
1111164,CON1,"1,814.400",4800054539,KG,3/25/2023,H
1111164,CON1,181.440,4800054539,KG,3/25/2023,H
1111164,CON1,272.160,4800054539,KG,3/25/2023,H
1313253,CON1,703.080,4800054539,KG,3/25/2023,H
1313253,CON1,"2,721.600",4800054539,KG,3/25/2023,H
1313254,CON1,"7,257.600",4800054539,KG,3/25/2023,H
1010333,CON1,"16,329.600",4800054928,KG,3/25/2023,H
1010003,CON1,"1,088.640",4800055295,KG,3/25/2023,H
1010003,CON1,"11,975.040",4800055295,KG,3/25/2023,H
1010003,CON1,"5,443.200",4800055295,KG,3/25/2023,H
1313253,CON1,"14,515.200",4800054895,KG,3/25/2023,H
1313253,CON1,226.800,4800054895,KG,3/25/2023,H
1010003,CON1,"18,506.880",4800055293,KG,3/25/2023,H
1010033,CON1,"14,696.640",4800054743,KG,3/25/2023,H
1010033,CON1,"1,088.640",4800054743,KG,3/25/2023,H
1010003,CON1,"18,506.880",4800055294,KG,3/25/2023,H
1010033,CON1,"4,354.560",4500111049,KG,3/25/2023,S
1010033,CON1,"8,709.120",4500111049,KG,3/25/2023,S
1010027,CON1,"17,965.200",4500117080,KG,3/25/2023,S
1010003,CON1,"10,886.400",4800055296,KG,3/27/2023,H
1010003,CON1,544.320,4800055296,KG,3/27/2023,H
1010003,CON1,"2,721.600",4800055296,KG,3/27/2023,H
1010003,CON1,"1,088.640",4800055296,KG,3/27/2023,H
1111089,CON1,"14,144.000",4800054949,KG,3/27/2023,H
1111089,CON1,"1,088.000",4800054949,KG,3/27/2023,H
1313096,CON1,907.200,4800054964,KG,3/27/2023,H
1313253,CON1,"1,814.400",4800054964,KG,3/27/2023,H
1313254,CON1,"1,814.400",4800054964,KG,3/27/2023,H
1313255,CON1,"1,814.400",4800054964,KG,3/27/2023,H
1313296,CON1,"1,000.000",4800054964,KG,3/27/2023,H
1111089,CON1,"2,176.000",4500116458,KG,3/27/2023,S
1111089,CON1,"14,144.000",4500116458,KG,3/27/2023,S
1111089,CON1,272.000,4500116458,KG,3/27/2023,S
1111089,CON1,367.200,4500116458,KG,3/27/2023,S
1111089,CON1,720.800,4500116458,KG,3/27/2023,S
1111089,CON1,816.000,4500116458,KG,3/27/2023,S
1313255,CON1,907.200,4500112466,KG,3/27/2023,S
1313255,CON1,"8,164.800",4500112466,KG,3/27/2023,S
1010004,CON1,"11,340.000",4500115393,KG,3/27/2023,S
1010033,CON1,"17,418.240",4500111049,KG,3/27/2023,S
1010333,CON1,"16,329.600",4500107305,KG,3/27/2023,S
1010333,CON1,"5,443.200",4500107305,KG,3/27/2023,S
1010333,CON1,"3,810.240",4500107306,KG,3/27/2023,S
1010333,CON1,"15,240.960",4500107306,KG,3/27/2023,S
1010333,CON1,"1,632.960",4500107306,KG,3/27/2023,S
1010333,CON1,"1,088.640",4500107306,KG,3/27/2023,S
1010003,CON1,"7,620.480",4800055576,KG,3/28/2023,H
1010003,CON1,"10,886.400",4800055576,KG,3/28/2023,H
1111089,CON1,"13,559.200",4800054948,KG,3/28/2023,H
1111089,CON1,"2,747.200",4800054948,KG,3/28/2023,H
1313253,CON1,"1,814.400",4800054965,KG,3/28/2023,H
1313254,CON1,"3,628.800",4800054965,KG,3/28/2023,H
1010004,CON1,"11,340.000",4800055307,KG,3/28/2023,H
1010004,CON1,"5,670.000",4800055307,KG,3/28/2023,H
1010003,CON1,"3,810.399",4500115350,KG,3/28/2023,S
1010003,CON1,"2,177.280",4500115350,KG,3/28/2023,S
1010003,CON1,"8,709.120",4500115350,KG,3/28/2023,S
1010003,CON1,"3,265.920",4500115350,KG,3/28/2023,S
1010003,CON1,"1,088.640",4500115350,KG,3/28/2023,S
1010027,CON1,"22,864.800",4500116417,KG,3/28/2023,S
1313253,CON1,"10,886.400",4500112716,KG,3/28/2023,S
1313253,CON1,498.960,4500112716,KG,3/28/2023,S
1313253,CON1,907.200,4500112716,KG,3/28/2023,S
1313253,CON1,408.240,4500112716,KG,3/28/2023,S
1313253,CON1,"4,536.000",4500112716,KG,3/28/2023,S
1313253,CON1,680.400,4500112716,KG,3/28/2023,S
1313253,CON1,226.800,4500112716,KG,3/28/2023,S
1010003,CON1,"5,443.200",4500115349,KG,3/28/2023,S
1010003,CON1,"9,797.760",4500115349,KG,3/28/2023,S
1010003,CON1,"1,088.640",4500115349,KG,3/28/2023,S
1010003,CON1,"3,265.920",4500115349,KG,3/28/2023,S
1010027,CON1,"3,266.400",4500117081,KG,3/28/2023,S
1010027,CON1,299.420,4500117081,KG,3/28/2023,S
1010027,CON1,517.180,4500117081,KG,3/28/2023,S
1010027,CON1,"13,882.200",4500117081,KG,3/28/2023,S
1010003,CON1,"9,253.440",4800055578,KG,3/29/2023,H
1111164,CON1,"1,134.000",4800054896,KG,3/29/2023,H
1313253,CON1,"7,257.600",4800054896,KG,3/29/2023,H
1313254,CON1,"6,350.400",4800054896,KG,3/29/2023,H
1313254,CON1,680.400,4800054896,KG,3/29/2023,H
1313254,CON1,226.800,4800054896,KG,3/29/2023,H
1010010,CON1,"9,527.000",4800055650,KG,3/29/2023,H
1313253,CON1,"3,628.800",4800054966,KG,3/29/2023,H
1313254,CON1,"4,536.000",4800054966,KG,3/29/2023,H
1313255,CON1,907.200,4800054966,KG,3/29/2023,H
1010027,CON1,"9,799.200",4800055308,KG,3/29/2023,H
1010027,CON1,"8,166.000",4800055308,KG,3/29/2023,H
1313254,CON1,317.520,4500112722,KG,3/29/2023,S
1313254,CON1,"7,257.600",4500112722,KG,3/29/2023,S
1313254,CON1,"10,568.880",4500112722,KG,3/29/2023,S
1010003,CON1,"15,240.960",4800055579,KG,3/30/2023,H
1010003,CON1,"3,265.920",4800055579,KG,3/30/2023,H
1313253,CON1,"3,628.800",4800054967,KG,3/30/2023,H
1010027,CON1,"14,698.800",4800055309,KG,3/30/2023,H
1010027,CON1,"3,266.400",4800055309,KG,3/30/2023,H
1010033,CON1,"17,418.240",4500111050,KG,3/30/2023,S
1010003,CON1,"3,265.920",4500115355,KG,3/30/2023,S
1010003,CON1,"2,177.280",4500115355,KG,3/30/2023,S
1010003,CON1,"1,088.640",4500115355,KG,3/30/2023,S
1010003,CON1,"13,063.680",4500115355,KG,3/30/2023,S
1010003,CON1,"5,443.200",4500115353,KG,3/30/2023,S
1010003,CON1,"1,088.640",4500115353,KG,3/30/2023,S
1010003,CON1,"11,975.040",4500115353,KG,3/30/2023,S
1010003,CON1,"18,506.880",4800055581,KG,3/31/2023,H
1010004,CON1,"10,395.000",4800055310,KG,3/31/2023,H
1010004,CON1,"6,615.000",4800055310,KG,3/31/2023,H
1313344,CON1,"12,000.000",4800055340,KG,3/31/2023,H
1313253,CON1,"5,443.200",4800055379,KG,3/31/2023,H
1313254,CON1,907.200,4800055379,KG,3/31/2023,H
1313296,CON1,"1,000.000",4800055379,KG,3/31/2023,H
1111089,CON1,"3,264.000",4800055831,KG,3/31/2023,H
1313253,CON1,"4,536.000",4800055301,KG,3/31/2023,H
1313254,CON1,"6,350.400",4800055301,KG,3/31/2023,H
1111044,CON1,"1,350.000",4500113484,KG,3/31/2023,S
1111044,CON1,"15,450.000",4500113484,KG,3/31/2023,S
1010003,CON1,"1,088.640",4500115352,KG,3/31/2023,S
1010003,CON1,"6,531.840",4500115352,KG,3/31/2023,S
1010003,CON1,"11,975.040",4500115352,KG,3/31/2023,S
1111044,CON1,"16,500.000",4500111701,KG,3/31/2023,S
1111044,CON1,300.000,4500111701,KG,3/31/2023,S
1010004,CON1,"11,340.000",4500116428,KG,3/31/2023,S
1010003,CON1,"19,595.520",4500115351,KG,3/31/2023,S
1010333,CON1,"16,329.600",4800054929,KG,4/1/2023,H
1010003,CON1,"24,690.355",4800055582,KG,4/1/2023,H
1313253,CON1,907.200,4500112710,KG,4/1/2023,S
1313253,CON1,476.280,4500112710,KG,4/1/2023,S
1313253,CON1,"7,257.600",4500112710,KG,4/1/2023,S
1313253,CON1,"9,072.000",4500112710,KG,4/1/2023,S
1313253,CON1,430.920,4500112710,KG,4/1/2023,S
1313254,CON1,"10,274.040",4500112723,KG,4/2/2023,S
1313254,CON1,"7,869.960",4500112723,KG,4/2/2023,S
1313096,CON1,907.200,4800055384,KG,4/3/2023,H
1313253,CON1,"6,350.400",4800055384,KG,4/3/2023,H
1313254,CON1,"1,814.400",4800055384,KG,4/3/2023,H
1313255,CON1,907.200,4800055384,KG,4/3/2023,H
1313344,CON1,"11,000.000",4800055341,KG,4/3/2023,H
1010003,CON1,"12,345.178",,KG,4/3/2023,S
1010003,CON1,"395,045.706",4800055582,KG,4/3/2023,H
1010003,CON1,"395,045.696",,KG,4/3/2023,S
1010033,CON1,"11,975.040",4800055023,KG,4/3/2023,H
1010033,CON1,"5,443.200",4800055023,KG,4/3/2023,H
1010033,CON1,"1,088.640",4800055023,KG,4/3/2023,H
1010027,CON1,"22,864.800",4500116418,KG,4/3/2023,S
1313253,CON1,"9,979.200",4500112711,KG,4/3/2023,S
1313253,CON1,725.760,4500112711,KG,4/3/2023,S
1313253,CON1,"7,257.600",4500112711,KG,4/3/2023,S
1313253,CON1,181.440,4500112711,KG,4/3/2023,S
1010010,CON1,"6,124.500",4800055977,KG,4/4/2023,H
1313344,CON1,"10,000.000",4800055342,KG,4/4/2023,H
1010027,CON1,"4,083.000",4800055820,KG,4/4/2023,H
1010027,CON1,"13,882.200",4800055820,KG,4/4/2023,H
1313253,CON1,"5,443.200",4800055390,KG,4/4/2023,H
1313254,CON1,"5,443.200",4800055390,KG,4/4/2023,H
1313255,CON1,"1,814.400",4800055390,KG,4/4/2023,H
1313096,CON1,"4,536.000",4800055390,KG,4/4/2023,H
1111089,CON1,"9,792.000",4800055667,KG,4/5/2023,H
1111089,CON1,"4,352.000",4800055667,KG,4/5/2023,H
1111089,CON1,"2,176.000",4800055667,KG,4/5/2023,H
1313253,CON1,"11,340.000",4800055267,KG,4/6/2023,H
1313254,CON1,"1,134.000",4800055267,KG,4/6/2023,H
1313254,CON1,"4,536.000",4800055267,KG,4/6/2023,H
1010003,CON1,"8,709.120",4800055575,KG,4/6/2023,H
1010003,CON1,"9,797.760",4800055575,KG,4/6/2023,H
1111089,CON1,"6,528.000",4800055668,KG,4/6/2023,H
1111089,CON1,"3,264.000",4800055668,KG,4/6/2023,H
1111089,CON1,"1,305.600",4800055668,KG,4/6/2023,H
